,tconst,primaryTitle,originalTitle,startYear,endYear,runtimeMinutes,numVotes,label
6623,tt1441912,The Way,The Way,2010,\N,123,32040.0,True
6624,tt14539726,Breaking Boundaries: The Science of Our Planet,,2021,\N,73,2175.0,True
6625,tt14700948,Friéndzớné,Friendzone,2021,\N,88,2250.0,False
6626,tt1480658,Eddie: The Sleepwalking Cannibal,Eddie,2012,\N,90,,False
6627,tt1485763,One Piece: Strong World,Wan pisu firumu: sutorongu warudo,2009,\N,113,5039.0,True
6628,tt14878948,15/07 Safak Vakti,,2021,\N,95,20368.0,False
6629,tt14880258,Deep,,2021,\N,101,1168.0,False
6630,tt1489946,The Blackout,,2009,\N,80,1710.0,False
6631,tt1492705,All I Wish,All I Wish,2017,\N,94,1500.0,False
6632,tt1523267,Arctic Blast,,2010,\N,92,,False
6633,tt1523415,Bes Sehir,Bes Sehir,2009,\N,95,2280.0,True
6634,tt1535109,Cáptáin Phillips,Captain Phillips,2013,\N,134,441709.0,True
6635,tt1536410,Faces in the Crowd,,2011,\N,103,19065.0,False
6636,tt1539997,Kerala Cafe,Kerala Cafe,\N,2009,140,1082.0,True
6637,tt1565068,Piazza Fontana: The Italian Conspiracy,,2012,\N,129,2447.0,True
6638,tt1569364,Black Lightning,,\N,2009,102,4921.0,False
6639,tt15694846,Prince the Fighter,Prince the Fighter,2021,\N,121,1055.0,True
6640,tt1570538,Ádá: Zớmbilérin Dügünü,Ada: Zombilerin Dügünü,2010,\N,77,1561.0,False
6641,tt1570732,Vettaikaaran,,2009,\N,166,4661.0,False
6642,tt1571724,Honey,,2010,\N,103,7025.0,True
6643,tt1576440,Good Neighbours,Good Neighbours,2010,\N,99,5331.0,False
6644,tt1582507,House at the End of the Street,,2012,\N,101,,False
6645,tt1592292,Zérớ 2,Zero 2,2010,\N,90,,True
6646,tt1596343,Fást Fivé,Fast Five,2011,\N,130,369424.0,True
6647,tt1603257,ATM,ATM,\N,2012,90,23492.0,False
6648,tt1613062,The Music Never Stopped,,2011,\N,105,8208.0,True
6649,tt1617620,Á Hớrriblé Wáy tớ Dié,,2010,\N,87,3634.0,False
6650,tt1623757,Machete Maidens Unleashed!,,2010,\N,84,1657.0,True
6651,tt1638002,"Love, Rosie","Love, Rosie",2014,\N,102,132113.0,True
6652,tt1640218,Evidence,,2012,\N,78,4882.0,False
6653,tt1656186,Stolen,Stolen,2012,\N,96,44481.0,False
6654,tt1659343,Universal Soldier: Day of Reckoning,Universal Soldier: Day of Reckoning,2012,\N,114,20023.0,False
6655,tt1667076,F.A.L.T.U,,2011,\N,120,3036.0,False
6656,tt1691152,Dávid Lynch: Thé Árt Lifé,,2016,\N,88,,True
6657,tt1697800,Die in a Gunfight,Die in a Gunfight,2021,\N,92,1824.0,False
6658,tt1703049,Trigun: Badlands Rumble,Trigun: Badlands Rumble,2010,\N,90,5211.0,True
6659,tt1707391,4:44 Last Day on Earth,,2011,\N,82,5330.0,False
6660,tt1714917,Gimmé Dángér,,\N,2016,108,5525.0,True
6661,tt1715320,Bending the Rules,,2012,\N,83,2250.0,False
6662,tt1722450,Inadequate People,,2010,\N,102,4407.0,True
6663,tt1725969,Ethel & Ernest,Ethel & Ernest,2016,\N,94,3220.0,True
6664,tt1734477,Públic Spéáking,Public Speaking,2010,\N,84,1993.0,True
6665,tt1774591,Teenage Cocktail,Teenage Cocktail,2016,\N,88,5364.0,False
6666,tt1778931,Manny,,\N,2014,88,2262.0,True
6667,tt1783423,Çakallarla Dans,Çakallarla Dans,2010,\N,102,6589.0,False
6668,tt1783721,First Time Loser,First Time Loser,2012,\N,90,1325.0,True
6669,tt1787725,If a Tree Falls: A Story of the Earth Liberation Front,If a Tree Falls: A Story of the Earth Liberation Front,2011,\N,85,3187.0,True
6670,tt1789083,The Weight of Chains,,2010,\N,125,4331.0,True
6671,tt1817771,Freaks of Nature,Freaks of Nature,2015,\N,92,,False
6672,tt1821682,Traffic,,2011,\N,122,4633.0,True
6673,tt1823059,Á Pérféct Énding,,2012,\N,110,4204.0,False
6674,tt1830713,Big Ass Spider!,,2013,\N,80,7147.0,False
6675,tt1830786,Rascals,Rascals,2011,\N,128,,False
6676,tt1830802,Shala,,2011,\N,108,1859.0,True
6677,tt1839492,Ruby Sparks,Ruby Sparks,2012,\N,104,98774.0,True
6678,tt1847713,The Guillotines,Xue di zi,2012,\N,112,1338.0,False
6679,tt1854506,Aliens vs. Avatars,,2011,\N,80,1665.0,False
6680,tt1855325,Résidént Évil: Rétribútiớn,Resident Evil: Retribution,\N,2012,95,138209.0,False
6681,tt1863203,The Employer,,2013,\N,90,1312.0,False
6682,tt1886493,Catch .44,Catch .44,2011,\N,94,17117.0,False
6683,tt1900908,Klip,Klip,2012,\N,102,6664.0,False
6684,tt1901024,Dárk Crimés,True Crimes,2016,\N,92,21100.0,False
6685,tt1925479,Officer Down,Officer Down,2013,\N,98,,False
6686,tt1928340,After the Dark,,2013,\N,107,22003.0,False
6687,tt1930294,Bláck Rớck,Black Rock,2012,\N,83,9000.0,False
6688,tt1972646,Eames: The Architect & The Painter,Eames: The Architect & The Painter,2011,\N,85,1085.0,True
6689,tt1993391,10 Rules for Sleeping Around,,2013,\N,94,2902.0,False
6690,tt1996226,Darling Nikki,Darling Nikki,2019,\N,62,,False
6691,tt2005363,Tekken: Blood Vengeance,,2011,\N,100,5438.0,False
6692,tt2049543,Synchronicity,Synchronicity,2015,\N,101,10682.0,False
6693,tt2057931,Thé Fớstér Bớy,,2011,\N,107,1412.0,True
6694,tt2072933,Cớttágé Cớúntry,,2013,\N,91,4371.0,False
6695,tt2073086,Still Mine,Still Mine,2012,\N,102,4268.0,True
6696,tt2076220,Holy Motors,Holy Motors,2012,\N,115,44730.0,True
6697,tt2120057,Éxpirátiớn,,2011,\N,92,1986.0,False
6698,tt2124787,Finál Girl,Final Girl,2015,\N,84,15540.0,False
6699,tt2140465,Tanu Weds Manu Returns,,2015,\N,128,28091.0,True
6700,tt2150209,My Grandfather's People,Dedemin Insanlari,2011,\N,126,,True
6701,tt2171847,Dead Mine,Dead Mine,2012,\N,87,3059.0,False
6702,tt2178470,Yeh Jawaani Hai Deewani,,2013,\N,160,41872.0,True
6703,tt2178508,Son of Sardaar,,2012,\N,141,9401.0,False
6704,tt2179087,I Will Follow You Into the Dark,,2012,\N,112,1279.0,False
6705,tt2180333,Crowsnest,Crowsnest,2012,\N,84,1623.0,False
6706,tt2180351,Éáting Ánimáls,,\N,2017,94,1063.0,True
6707,tt2190483,Living,Zhit,2012,\N,119,1584.0,True
6708,tt2210479,Berserk: The Golden Age Arc I - The Egg of the King,Berserk: Ougon Jidai-hen I - Haou no Tamago,2012,\N,76,,True
6709,tt2224902,Ságúni,Saguni,2012,\N,148,1063.0,False
6710,tt2245195,The History of Future Folk,The History of Future Folk,2012,\N,86,3120.0,True
6711,tt2250912,Spider-Man: Homecoming,,2017,\N,133,569366.0,True
6712,tt2252552,Gutshot Straight,,2014,\N,85,1621.0,False
6713,tt2257602,The Staircase II: The Last Chance,,2013,\N,130,2213.0,True
6714,tt2261749,Thé Gildéd Cágé,La cage dorée,2013,\N,90,10047.0,True
6715,tt2265381,Ishq,,2012,\N,160,1872.0,True
6716,tt2277834,Dárk Cớvé,Dark Cove,2016,\N,84,1145.0,False
6717,tt2312184,All About the Money,,2017,\N,90,4179.0,False
6718,tt2363047,22 Female Kottayam,22 Female Kottayam,2012,\N,120,2272.0,True
6719,tt2367066,Lord of Tears,,2013,\N,104,1486.0,False
6720,tt2374002,Sweet Little Lies,Minte-mã frumos,2012,\N,98,1035.0,True
6721,tt2393827,Howl,Howl,2015,\N,92,13080.0,False
6722,tt2401223,Richard Pryor: Omit the Logic,,2013,\N,83,1595.0,True
6723,tt2404425,Woman in Gold,Woman in Gold,2015,\N,109,56834.0,True
6724,tt2409302,Why Don't You Play in Hell?,Jigoku de naze warui,2013,\N,129,7872.0,True
6725,tt2429144,Chambaili,Chambaili,2013,\N,133,1108.0,True
6726,tt2446600,Next Goal Wins,,2014,\N,97,2556.0,True
6727,tt2464690,The Rack Pack,The Rack Pack,2016,\N,87,1198.0,True
6728,tt2465140,The Single Moms Club,The Single Moms Club,2014,\N,111,6224.0,False
6729,tt2467442,K2: Siren of the Himalayas,K2: Siren of the Himalayas,2012,\N,75,1073.0,True
6730,tt2474932,Despite the Falling Snow,Despite the Falling Snow,2016,\N,93,2929.0,False
6731,tt2475154,Elena,,2012,\N,80,,True
6732,tt2489734,The Trials of Muhammad Ali,,2013,\N,86,1130.0,True
6733,tt2509922,Where the Trail Ends,Where the Trail Ends,2012,\N,88,1297.0,True
6734,tt2518788,1,1,2013,\N,112,4089.0,True
6735,tt2543472,Wớndér,,2017,\N,113,155151.0,True
6736,tt2548738,Rich Hill,Rich Hill,2014,\N,91,2337.0,True
6737,tt2556308,Holiday: A Soldier is Never Off Duty,Holiday,2014,\N,160,27439.0,True
6738,tt2578608,Krampus: The Christmas Devil,Krampus: The Christmas Devil,2013,\N,82,1789.0,False
6739,tt2582502,Fathers & Daughters,Fathers & Daughters,2015,\N,116,25731.0,True
6740,tt2584384,Jớjớ Rábbit,,2019,\N,108,348028.0,True
6741,tt2585562,Pizza,Pizza,2012,\N,127,7620.0,True
6742,tt2597892,Viral,,\N,2016,85,8754.0,False
6743,tt2621000,Jớlly LLB,Jolly LLB,2013,\N,135,,True
6744,tt2622826,Avalanche Sharks,,2014,\N,82,2223.0,False
6745,tt2674358,The Hunter's Prayer,The Hunter's Prayer,2017,\N,91,,False
6746,tt2689958,Big Sky,Big Sky,2015,\N,90,,False
6747,tt2692904,Locke,Locke,2013,\N,85,144298.0,True
6748,tt2836166,Punk's Dead: SLC Punk 2,,\N,2016,75,1029.0,False
6749,tt2852406,Omar,,2013,\N,98,13941.0,True
6750,tt2885628,Nina Forever,Nina Forever,2015,\N,98,4792.0,False
6751,tt2909124,Blood Widow,Blood Widow,2014,\N,84,1022.0,False
6752,tt2942016,Actor for Hire,Actor for Hire,2015,\N,90,1344.0,True
6753,tt2955096,Happy Christmas,Happy Christmas,2014,\N,82,8132.0,False
6754,tt2999718,Fiébré Sálsérá,Fiebre Salsera,2016,\N,\N,3495.0,True
6755,tt3029476,Pressure,,2015,\N,91,5359.0,False
6756,tt3032074,Báchélớr,,2004,\N,148,1086.0,True
6757,tt3034258,Meu Passado Me Condena: O Filme,Meu Passado Me Condena: O Filme,2013,\N,102,2247.0,False
6758,tt3094816,Diet of Sex,,2014,\N,72,,False
6759,tt3100678,House of Manson,,2014,\N,98,3105.0,False
6760,tt3107246,Irandam Ulagam,Irandam Ulagam,2013,\N,158,1259.0,False
6761,tt3140100,Department Q: The Absent One,,2014,\N,119,22461.0,True
6762,tt3141912,Gun Woman,Gun Woman,2014,\N,86,3180.0,False
6763,tt3148952,The Circle,Der Kreis,\N,2014,102,1565.0,True
6764,tt3152098,Mega Shark vs. Mecha Shark,Mega Shark vs. Mecha Shark,2014,\N,85,3152.0,False
6765,tt3155242,Pártisán,Partisan,2015,\N,94,,False
6766,tt3182596,Factory Girl,Fatat el masnaa,2013,\N,90,1367.0,True
6767,tt3219268,Idharkuthane Aasaipattai Balakumara,,\N,2013,136,1778.0,True
6768,tt3244446,Blééding Héárt,,2015,\N,80,2082.0,False
6769,tt3259178,Free Fall,,2014,\N,90,2007.0,False
6770,tt3289080,Asylum of Fear,Asylum of Fear,2018,\N,79,6360.0,False
6771,tt3301196,Neverlake,Neverlake,2013,\N,86,2284.0,False
6772,tt3320542,Ugramm,,2014,\N,132,5721.0,True
6773,tt3334418,Living Among Us,Living Among Us,\N,2018,87,2744.0,False
6774,tt3424690,Havenhurst,Havenhurst,2016,\N,85,,False
6775,tt3426262,Pannaiyarum Padminiyum,Pannaiyarum Padminiyum,2014,\N,151,1657.0,True
6776,tt3469918,Jack,,2014,\N,103,1179.0,True
6777,tt3478962,My King,Mon roi,2015,\N,124,12363.0,True
6778,tt3486080,Lancaster Skies,,2019,\N,98,,False
6779,tt3487610,Malevolence 3: Killer,,2018,\N,89,2506.0,False
6780,tt3487994,Bloodsucking Bastards,Bloodsucking Bastards,2015,\N,86,5876.0,False
6781,tt3488056,10.0 Earthquake,,2014,\N,88,2156.0,False
6782,tt3496372,Thé Intrúdérs,,2015,\N,92,3092.0,False
6783,tt3499048,Gueros,Güeros,2014,\N,106,3907.0,True
6784,tt3503840,Absolution,Absolution,2015,\N,96,3362.0,False
6785,tt3510372,Éxcúsé My Frénch,Excuse My French,2014,\N,99,4300.0,True
6786,tt3521192,Crimean,,2014,\N,114,1266.0,True
6787,tt3538766,Messi,Messi,2014,\N,93,3850.0,True
6788,tt3557406,Don't Grow Up,Don't Grow Up,\N,2015,81,1168.0,False
6789,tt3707104,Miné,,2016,\N,106,16979.0,False
6790,tt3711164,Sathuranga Vettai,,2014,\N,145,3041.0,True
6791,tt3733778,Pay the Ghost,Pay the Ghost,2015,\N,94,16931.0,False
6792,tt3735554,Freetown,,2015,\N,113,1255.0,False
6793,tt3742378,The Second Mother,,\N,2015,112,14245.0,True
6794,tt3748440,Blúé Mớúntáin Státé: Thé Risé ớf Thádlánd,Blue Mountain State: The Rise of Thadland,2016,\N,90,15337.0,False
6795,tt3752930,Déárést,,2014,\N,128,,True
6796,tt3774802,Pandemic,Pandemic,2016,\N,91,9197.0,False
6797,tt3781616,Checkmate,,2015,\N,102,1327.0,False
6798,tt3801252,Ná Málớớm Áfráád,Na Maloom Afraad,2014,\N,137,4012.0,True
6799,tt3810932,Drushyam,,2014,\N,150,4073.0,True
6800,tt3822388,Madras,Madras,2014,\N,156,4116.0,True
6801,tt3860294,Ogni maledetto Natale,Ogni maledetto Natale,2014,\N,95,1108.0,False
6802,tt3894344,Sivas,Sivas,\N,2014,97,3263.0,True
6803,tt3961964,Raining Hell,Tar Pit,2015,\N,85,3808.0,True
6804,tt4028134,Lake Fear,,2014,\N,89,2028.0,False
6805,tt4076058,Wé Áré Yớúng. Wé Áré Strớng.,,2014,\N,123,,True
6806,tt4086018,Charming,Charming,2018,\N,85,3331.0,False
6807,tt4116284,The Lego Batman Movie,The Lego Batman Movie,2017,\N,104,139797.0,True
6808,tt4126568,Open Water 3: Cage Dive,Open Water 3: Cage Dive,2017,\N,80,4309.0,False
6809,tt4158594,Boar,Boar,2017,\N,96,3122.0,False
6810,tt4176556,Twớ Friénds,Les deux amis,2015,\N,100,1796.0,False
6811,tt4209788,Molly's Game,Molly's Game,2017,\N,140,158727.0,True
6812,tt4217392,Kung Fu Yoga,,2017,\N,107,9800.0,False
6813,tt4269118,Seven in Heaven,Seven in Heaven,2018,\N,94,2642.0,False
6814,tt4281724,Terrifier,,2016,\N,82,16742.0,False
6815,tt4295992,Seni Seviyorum Adamim,,2014,\N,\N,1022.0,False
6816,tt4297380,Theresa & Allison,,2019,\N,120,1995.0,False
6817,tt4307692,Traumfrauen,,2015,\N,109,2437.0,False
6818,tt4316236,The Black Panthers: Vanguard of the Revolution,,2015,\N,115,,True
6819,tt4323370,Survivors Guide To Prison,Survivors Guide to Prison,2018,\N,102,1135.0,True
6820,tt4375438,The Club,El club,2015,\N,98,10728.0,True
6821,tt4435082,Running Wild,Running Wild,2017,\N,99,1373.0,False
6822,tt4476736,Hámlét,,2015,\N,217,2110.0,True
6823,tt4510398,4Got10,4Got10,2015,\N,84,2192.0,False
6824,tt4559006,Ae Dil Hai Mushkil,Ae Dil Hai Mushkil,2016,\N,158,22504.0,False
6825,tt4575576,Christopher Robin,,2018,\N,104,74017.0,True
6826,tt4621256,South Bureau Homicide,South Bureau Homicide,\N,2016,78,1974.0,True
6827,tt4686108,Love Beats Rhymes,Love Beats Rhymes,2017,\N,106,1035.0,False
6828,tt4686862,Almost Adults,,2016,\N,90,2906.0,False
6829,tt4705740,Ghosts of Darkness,,2017,\N,82,1873.0,False
6830,tt4729430,Klaus,Klaus,2019,\N,96,125968.0,True
6831,tt4791276,Down River,,2018,\N,70,1973.0,False
6832,tt4797436,Jack Goes Home,,2016,\N,100,2311.0,False
6833,tt4862506,Thé Hớlly Káné Éxpérimént,The Holly Kane Experiment,2017,\N,103,2194.0,False
6834,tt4864624,Hớllớw in thé Lánd,,2017,\N,92,1773.0,False
6835,tt4881578,Zappa,,2020,\N,129,2561.0,True
6836,tt4934950,Talvar,Talvar,2015,\N,132,33776.0,True
6837,tt4943992,Mántớ,,2015,\N,127,1161.0,True
6838,tt4955566,Almost Friends,,2016,\N,101,4953.0,False
6839,tt4971824,Very Big Shot,Film Kteer Kbeer,2015,\N,107,1377.0,True
6840,tt4991112,They Remain,They Remain,2018,\N,102,1363.0,False
6841,tt4994736,My Mother's Wound,,\N,2016,120,3477.0,True
6842,tt5004766,Birdboy: The Forgotten Children,,2015,\N,76,2429.0,True
6843,tt5046534,Felix Manalo,Felix Manalo,2015,\N,178,,True
6844,tt5059406,I Am the Pretty Thing That Lives in the House,,2016,\N,89,14181.0,False
6845,tt5073620,Below Her Mouth,Below Her Mouth,2016,\N,94,11654.0,False
6846,tt5128266,10 Éndráthúkúllá,10 Endrathukulla,2015,\N,144,1321.0,False
6847,tt5129682,King Cobra,King Cobra,2016,\N,91,8808.0,False
6848,tt5157030,Keeper of Darkness,Tor dei gui mou yan,2015,\N,105,1154.0,False
6849,tt5162658,Gold,Oro,2017,\N,103,1646.0,False
6850,tt5187886,Abracadabra,,2017,\N,96,2479.0,False
6851,tt5189828,Mohawk,,2017,\N,91,1506.0,False
6852,tt5222918,The Other Side of Hope,Toivon tuolla puolen,2017,\N,100,11756.0,True
6853,tt5255710,Sánám Téri Kásám,Sanam Teri Kasam,2016,\N,154,12268.0,True
6854,tt5258324,Atelophobia: Chapter 2,,2018,\N,75,1235.0,False
6855,tt5338644,Mrs. Hyde,Madame Hyde,2017,\N,95,1461.0,False
6856,tt5458088,Kammatti Paadam,,2016,\N,177,4447.0,True
6857,tt5461944,Hớtél Múmbái,Hotel Mumbai,2018,\N,123,59475.0,True
6858,tt5464234,Kill Switch,,2017,\N,91,8492.0,False
6859,tt5473090,Swinging Safari,Swinging Safari,2018,\N,97,2423.0,False
6860,tt5478478,Hostiles,Hostiles,\N,2017,134,79543.0,True
6861,tt5481984,Sinister Squad,Sinister Squad,\N,2016,90,1074.0,False
6862,tt5505188,Ali Kundilli 2,Ali Kundilli 2,2016,\N,102,1009.0,False
6863,tt5510934,The Unnamed,Oggatonama,\N,2016,100,4848.0,True
6864,tt5526028,Dớú Kyú Séi: Clássmátés,,2016,\N,60,,True
6865,tt5539054,You Get Me,You Get Me,\N,2017,89,12566.0,False
6866,tt5563324,Intrusion,,2021,\N,92,12047.0,False
6867,tt5598292,Polaroid,Polaroid,2019,\N,88,13224.0,False
6868,tt5662550,Dead Trigger,Dead Trigger,2017,\N,91,1088.0,False
6869,tt5679554,Cớffin 2,Coffin 2,2017,\N,101,4558.0,False
6870,tt5680626,30 Yéárs Ágớ,,2016,\N,145,1941.0,True
6871,tt5716280,Welcome the Stranger,Welcome the Stranger,2018,\N,94,2062.0,False
6872,tt5723272,In the Fade,,2017,\N,106,31160.0,True
6873,tt5726086,Insidiớús: Thé Lást Kéy,,\N,2018,103,57356.0,False
6874,tt5805252,Budhia Singh: Born to Run,,2016,\N,112,1462.0,True
6875,tt5810122,Lét Hér Ớút,Let Her Out,2016,\N,89,1672.0,False
6876,tt5910350,Çalgi Çengi Ikimiz,Çalgi Çengi Ikimiz,2017,\N,116,4501.0,False
6877,tt5929654,Think Liké á Dớg,,2020,\N,91,1536.0,False
6878,tt5940448,Bláck Créék,,2017,\N,80,1662.0,False
6879,tt6002232,Custody,,2017,\N,93,8895.0,True
6880,tt6043072,Untogether,Untogether,2018,\N,98,1494.0,False
6881,tt6076366,Aandavan Kattalai,,2016,\N,151,2605.0,True
6882,tt6081632,Marie-Francine,Marie-Francine,2017,\N,95,1153.0,False
6883,tt6197494,Malicious,,2018,\N,90,3744.0,False
6884,tt6203570,Mountain,Mountain,2017,\N,74,3993.0,True
6885,tt6211580,"Thé Gớớd, thé Bád, thé Cớrny",Khoob Bad Jelf,2017,\N,105,2000.0,False
6886,tt6214722,If I Leave Here Tomorrow: A Film About Lynyrd Skynyrd,If I Leave Here Tomorrow: A Film About Lynyrd Skynyrd,2018,\N,97,1204.0,True
6887,tt6215044,Oceans Rising,,2017,\N,87,1821.0,False
6888,tt6330052,Gáúgúin: Vớyágé tớ Táhiti,,2017,\N,102,2019.0,False
6889,tt6421110,Proud Mary,Proud Mary,2018,\N,89,9647.0,False
6890,tt6502956,Yúcátán,Yucatán,2018,\N,129,,False
6891,tt6506264,The Colony,Tides,\N,2021,104,4335.0,False
6892,tt6511932,The Beach Bum,The Beach Bum,\N,2019,95,20996.0,False
6893,tt6593054,Drive,,2019,\N,147,7374.0,False
6894,tt6598072,The Ranger,,\N,2018,77,2166.0,False
6895,tt6673840,Spacewalk,Vremya pervykh,2017,\N,137,7009.0,True
6896,tt6752848,Bớmbshéll: Thé Hédy Lámárr Stớry,Bombshell: The Hedy Lamarr Story,2017,\N,88,3587.0,True
6897,tt6824530,United Nation Three Decades of Drum & Bass,,2020,\N,92,2290.0,True
6898,tt6834916,Legacy of Lies,Legacy of Lies,2020,\N,101,3087.0,False
6899,tt6857040,Thé Áppéáráncé,,\N,2018,111,1216.0,False
6900,tt6872846,Scales,Sayyedat al-Bahr,2019,\N,74,,False
6901,tt6972140,Blackmail,Blackmail,2018,\N,138,10224.0,True
6902,tt6974888,Driven to Dance,,\N,2018,98,,False
6903,tt7038246,Brooklyn Love Stories,Bushwick Beats,2019,\N,84,1083.0,False
6904,tt7056732,Midnight Runners,,\N,2017,109,6516.0,True
6905,tt7089878,Liz and the Blue Bird,Rizu to aoi tori,2018,\N,90,1461.0,True
6906,tt7150512,2040,,\N,2019,92,1150.0,True
6907,tt7180544,The Brawler,Mukkabaaz,2017,\N,154,7322.0,True
6908,tt7230750,The Velvet Underground,The Velvet Underground,2021,\N,121,2281.0,True
6909,tt7262990,Deadcon,Deadcon,2019,\N,78,1227.0,False
6910,tt7284204,Summer '03,,2018,\N,95,3193.0,False
6911,tt7399138,Récép Ivédik 6,Recep Ivedik 6,2019,\N,110,6503.0,False
6912,tt7400974,Turned Out,,2018,\N,\N,2373.0,True
6913,tt7531040,Meyaadha Maan,,2017,\N,147,1012.0,True
6914,tt7550952,Hürkus,,2018,\N,113,1087.0,False
6915,tt7579788,The Cropsey Incident,The Cropsey Incident,2017,\N,85,1388.0,False
6916,tt7588752,The Problem with Apu,The Problem with Apu,2017,\N,49,2385.0,False
6917,tt7620554,Loqueesha,Loqueesha,2019,\N,98,1996.0,False
6918,tt7645102,Burial Ground Massacre,Burial Ground Massacre,2021,\N,100,1577.0,False
6919,tt7690638,Soorma,,2018,\N,131,4983.0,True
6920,tt7820846,Love Will Take Over,,2018,\N,140,2226.0,False
6921,tt7858616,Luz,Luz,\N,2018,70,2417.0,False
6922,tt7905466,They Shall Not Grow Old,They Shall Not Grow Old,2018,\N,99,32903.0,True
6923,tt7970348,The Stand In,,2020,\N,101,3046.0,False
6924,tt7979580,Thé Mitchélls vs thé Máchinés,,2021,\N,113,,True
6925,tt7980006,Alt-Right: Age of Rage,Alt-Right: Age of Rage,\N,2018,104,1040.0,False
6926,tt8004664,Cớmé Pláy,Come Play,2020,\N,96,11288.0,False
6927,tt8042248,Káncháná 3,Kanchana 3,2019,\N,164,1381.0,False
6928,tt8058874,We Summon the Darkness,,2019,\N,91,9358.0,False
6929,tt8076344,Penguin Highway,,2018,\N,117,2724.0,True
6930,tt8106576,The Bleeding Edge,,2018,\N,99,,True
6931,tt8108164,Ék Ládki Kớ Dékhá Tớh Áisá Lágá,Ek Ladki Ko Dekha Toh Aisa Laga,2019,\N,120,4158.0,False
6932,tt8110246,Dark Web: Cicada 3301,Dark Web: Cicada 3301,2021,\N,104,1512.0,False
6933,tt8144834,Section 375,,2019,\N,124,14555.0,True
6934,tt8186932,M.O.M. Mothers of Monsters,M.O.M.: Mothers of Monsters,2020,\N,98,,False
6935,tt8284860,The Huntress: Rune of the Dead,The Huntress: Rune of the Dead,\N,2019,105,,False
6936,tt8332666,Tớné-Déáf,,2019,\N,87,2579.0,False
6937,tt8335482,The Lost Prince,,2020,\N,101,1160.0,False
6938,tt8364418,Adanga Maru,Adanga Maru,2018,\N,145,2268.0,True
6939,tt8404256,Snake Eyes,Snake Eyes: G.I. Joe Origins,2021,\N,121,29098.0,False
6940,tt8497794,Still Human,,2018,\N,115,1348.0,True
6941,tt8523028,Roped,,2020,\N,91,1270.0,False
6942,tt8638420,Strokes of Genius,Strokes of Genius,2018,\N,98,1136.0,True
6943,tt8638640,June,,2019,\N,141,1683.0,True
6944,tt8706988,The Resistance Fighter,,2019,\N,114,1351.0,False
6945,tt8760684,Ápớllớ 11,,2019,\N,93,24434.0,True
6946,tt8787632,Tyger Tyger,Tyger Tyger,2021,\N,92,2138.0,False
6947,tt8897986,Family of Thakurganj,Family of Thakurganj,2019,\N,127,1623.0,True
6948,tt8983202,Kábir Singh,,2019,\N,173,,True
6949,tt9005662,Excursion,,2019,\N,85,4952.0,False
6950,tt9100028,The Little Switzerland,,2019,\N,86,1193.0,False
